TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o
05/14/2018 07:10:00,98.503105,100.0,144.823074,3.048324,240.230988,125.165192,31.587217,-0.334169,126.203812,111.997223,112.477875,143.778732,1.7459450163163788,1
05/14/2018 07:20:00,115.332016,100.0,145.475952,3.170318,424.206421,127.37265,54.040527,-0.334169,126.983002,111.009216,111.543274,144.561951,1.7805386825340246,1
05/14/2018 07:30:00,156.059265,100.0,151.488342,4.036788,415.652039,128.282028,44.984432,-0.334169,126.853119,115.188217,115.735626,149.657349,2.0091759504831823,1
05/14/2018 07:40:00,184.587112,100.0,204.097031,4.690551,423.240326,128.1521,55.627441,-0.334169,127.242767,116.21627,116.723625,156.07016,2.1657679931146827,1
05/14/2018 07:50:00,203.605667,100.0,224.762421,5.034636,421.973785,131.531769,57.351681,-0.334169,129.581543,118.125526,118.619522,159.215591,2.24379945627946,1
05/14/2018 08:00:00,224.000534,100.0,234.406906,5.325546,431.442261,131.271667,59.091187,-0.334169,128.736816,121.369934,121.877281,160.920593,2.3077144537398904,1
05/14/2018 08:10:00,236.950653,100.0,240.180664,5.894851,420.510193,135.305374,56.138611,-0.357056,133.157806,125.428772,125.909416,164.333206,2.427931424072764,1
05/14/2018 08:20:00,246.334808,100.0,242.735184,6.054382,423.837006,137.910294,55.856319,-0.357056,135.500671,126.910782,127.43148,165.383926,2.460565382183534,1
05/14/2018 08:30:00,295.320129,100.0,249.871841,7.017821,432.086121,140.778046,62.348938,-0.357056,136.933228,148.139557,148.633575,169.984741,2.6491170227077547,0
05/14/2018 08:40:00,325.224274,100.0,259.727997,7.768554,422.23761,143.778732,60.456844,-0.357056,140.843246,159.19455,159.688568,174.196747,2.7872125860795047,0
05/14/2018 08:50:00,343.804932,100.0,264.058258,8.272171,423.917053,147.696671,61.486816,-0.357056,144.366135,165.736771,166.150665,176.568344,2.876138209474642,0
05/14/2018 09:00:00,353.063965,100.0,266.090118,8.453597,426.239349,150.180389,62.074276,-0.357056,146.978043,169.328293,169.702148,177.491074,2.907507007730162,0
05/14/2018 09:10:00,435.269165,100.0,275.317902,10.127105,428.934052,153.713028,67.849731,-0.334169,149.461243,200.730896,201.158142,183.693237,3.182311266988193,0
05/14/2018 09:20:00,476.747131,100.0,283.346619,11.469039,422.229767,159.346725,66.697685,-0.334169,155.61171,215.724564,216.004929,189.245422,3.386596964505815,0
05/14/2018 09:30:00,497.767639,100.0,286.20932,12.276077,421.572815,163.807953,67.277527,-0.334169,159.805695,223.334885,223.61525,192.025009,3.5037233052853933,0
05/14/2018 09:40:00,493.701141,100.0,286.482117,12.46063,422.762329,166.172195,66.491699,-0.334169,162.167114,222.854233,223.188019,192.952057,3.529961756166772,0
05/14/2018 09:50:00,494.389343,100.0,286.345703,12.423096,425.073792,166.829224,66.697685,-0.334169,162.823364,222.520432,222.840866,192.819595,3.5246412583410525,0
05/14/2018 10:00:00,492.074554,100.0,286.482117,12.404325,423.275513,166.960648,65.934746,-0.334169,162.95462,221.479019,221.826157,192.819595,3.521977427525622,0
05/14/2018 10:10:00,567.648315,100.0,293.17276,14.024656,425.161072,169.195587,71.870415,-0.303651,163.611023,251.626572,251.893616,197.458572,3.744950733988366,0
05/14/2018 10:20:00,581.724548,100.0,296.455139,14.628371,421.606781,172.748276,70.802307,-0.303651,168.077942,257.341003,257.527893,199.581421,3.8247053481281403,0
05/14/2018 10:30:00,593.486023,100.0,297.823853,15.066298,423.408966,174.855362,72.488403,-0.303651,169.787445,262.107483,262.254333,200.776123,3.8815329445980487,0
05/14/2018 10:40:00,589.419495,100.0,297.550049,15.053786,423.794586,175.645859,72.084045,-0.303651,170.708313,260.331726,260.491913,200.90889,3.87992087548187,0
05/14/2018 10:50:00,581.223999,100.0,297.002563,14.797286,424.352295,175.514084,71.206665,-0.303651,170.708313,258.075317,258.248901,200.245087,3.8467240608081052,0
05/14/2018 11:00:00,586.666809,100.0,297.686951,14.978713,422.894623,175.514084,71.14563,-0.303651,170.576752,259.877747,260.064697,200.643356,3.870234230637727,0
05/14/2018 11:10:00,588.731323,100.0,297.686951,14.997481,426.394958,175.645859,71.710197,-0.334169,170.576752,259.650818,259.877777,200.643356,3.872658131051591,0
05/14/2018 11:20:00,583.976746,100.0,297.550049,14.909896,422.680603,175.645859,71.504211,-0.334169,170.708313,259.063354,259.343719,200.51059,3.8613334484346207,0
05/14/2018 11:30:00,583.288574,100.0,297.276306,14.888,425.221619,175.382339,71.450806,-0.334169,170.44519,258.676147,258.916473,200.245087,3.8584971167541386,0
05/14/2018 11:40:00,586.666809,100.0,297.550049,14.897384,422.162628,175.382339,71.542358,-0.334169,170.44519,258.796326,258.943146,200.377838,3.859712942694055,0
05/14/2018 11:50:00,583.288574,100.0,297.413177,14.881744,424.217987,175.514084,71.122742,-0.334169,170.44519,258.51593,258.70282,200.377838,3.857686353243353,0
05/14/2018 12:00:00,583.288574,100.0,297.276306,14.831695,424.138062,175.382339,71.122742,-0.334169,170.44519,257.901764,258.088684,200.245087,3.851193970705708,0
05/14/2018 12:10:00,577.845764,100.0,297.139435,14.772261,423.858765,175.25058,71.02356,-0.334169,170.313629,257.114014,257.367676,200.112335,3.84346991662482,0
05/14/2018 12:20:00,579.222107,100.0,297.139435,14.77539,423.087158,175.118835,71.01593,-0.334169,170.182068,257.381042,257.634735,200.112335,3.8438769491231115,0
05/14/2018 12:30:00,578.533936,100.0,297.139435,14.766006,422.076538,175.118835,70.970154,-0.334169,170.182068,257.287598,257.447784,200.112335,3.842656112638757,0
05/14/2018 12:40:00,580.59845,100.0,297.002563,14.703445,422.641327,175.118835,70.825195,-0.334169,170.182068,256.660065,256.833649,199.979599,3.834507139124923,0
05/14/2018 12:50:00,579.597473,100.0,297.002563,14.740981,422.394897,174.987091,70.63446,-0.334169,170.050537,256.846985,257.12738,199.979599,3.8393985206018924,0
05/14/2018 13:00:00,579.910278,100.0,296.865692,14.737855,424.574738,174.987091,71.008301,-0.334169,170.050537,256.820251,256.993866,199.846863,3.8389914040018374,0
05/14/2018 13:10:00,577.220154,100.0,296.865692,14.709701,424.295746,174.987091,70.962524,-0.334169,170.050537,256.52655,256.726837,199.846863,3.83532280258129,0
05/14/2018 13:20:00,580.473328,100.0,296.865692,14.697188,421.25769,174.987091,70.695496,-0.334169,169.918976,256.286255,256.459808,199.846863,3.833691171703845,0
05/14/2018 13:30:00,577.220154,100.0,296.728851,14.659654,423.467743,174.855362,71.01593,-0.334169,169.918976,255.725464,255.979126,199.714142,3.8287927601268783,0
05/14/2018 13:40:00,575.968933,100.0,296.728851,14.675292,423.388367,174.855362,70.512383,-0.334169,169.918976,255.725494,255.87233,199.846863,3.8308343738668733,0
05/14/2018 13:50:00,577.157593,100.0,296.728851,14.656525,420.924133,174.855362,70.817566,-0.334169,169.918976,255.591965,255.818924,199.714142,3.828384123883078,0
05/14/2018 14:00:00,575.155579,100.0,296.728851,14.644012,425.438629,174.855362,71.664429,-0.334169,169.787445,255.872345,256.059265,199.714142,3.826749534526659,0
05/14/2018 14:10:00,576.531921,100.0,296.455139,14.609603,423.347961,174.723618,70.489502,-0.334169,169.787445,255.36499,255.471802,199.581421,3.822251038328069,0
05/14/2018 14:20:00,569.71283,100.0,296.318298,14.415663,423.920868,174.460175,70.848083,-0.334169,169.655914,253.495789,253.78952,199.050568,3.7967964127669527,0
05/14/2018 14:30:00,583.288574,100.0,297.002563,14.778519,420.667206,174.723618,70.64209,-0.334169,169.655914,256.686768,256.913757,199.979599,3.844283938524833,0
05/14/2018 14:40:00,577.220154,100.0,296.59198,14.706573,420.438965,174.855362,70.024109,-0.334169,169.918976,257.888397,258.168793,199.846863,3.8349149925389483,0
05/14/2018 14:50:00,578.533936,100.0,296.728851,14.690933,423.659302,174.855362,71.305847,-0.334169,169.918976,258.756226,258.996582,199.846863,3.8328752914750566,0
05/14/2018 15:00:00,577.220154,100.0,296.728851,14.77539,422.800629,175.118835,70.63446,-0.334169,170.182068,258.716187,258.916473,200.112335,3.8438769491231115,0
05/14/2018 15:10:00,576.531921,100.0,296.728851,14.77539,424.02594,175.118835,70.664978,-0.334169,170.182068,258.956543,259.183502,199.979599,3.8438769491231115,0
05/14/2018 15:20:00,578.533936,100.0,296.728851,14.725342,424.780334,175.118835,70.329285,-0.334169,170.182068,258.70282,258.969879,199.979599,3.837361332999539,0
05/14/2018 15:30:00,577.220154,100.0,296.728851,14.715956,421.122467,174.987091,69.940178,-0.334169,170.050537,258.449158,258.622742,199.979599,3.836138162266839,0
05/14/2018 15:40:00,572.465454,100.0,296.59198,14.644012,422.203613,174.987091,70.207214,-0.334169,170.050537,257.714844,257.928467,199.714142,3.826749534526659,0
05/14/2018 15:50:00,574.467468,100.0,296.455139,14.512634,423.599091,174.723618,70.558167,-0.334169,169.918976,257.367706,257.527893,199.315979,3.809545117202315,0
05/14/2018 16:00:00,566.772461,100.0,296.044647,14.312439,422.902924,174.196747,71.130371,-0.334169,169.261353,256.019196,256.352997,198.652496,3.7831784256098735,0
05/14/2018 16:10:00,570.401001,100.0,296.181488,14.303053,422.744385,174.065048,71.275322,-0.334169,169.129837,256.059265,256.299591,198.785187,3.7819377308464506,0
05/14/2018 16:20:00,575.155579,100.0,296.455139,14.509505,421.980682,174.065048,71.02356,-0.334169,169.129837,258.048584,258.222198,199.183273,3.809134416110831,0
05/14/2018 16:30:00,574.530029,100.0,296.59198,14.490738,421.654572,174.328461,70.596313,-0.334169,169.392868,257.434448,257.608002,199.183273,3.8066701984805564,0
05/14/2018 16:40:00,577.908325,100.0,296.865692,14.794157,423.859375,174.723618,70.787048,-0.334169,169.655914,259.383728,259.664154,200.112335,3.846317329602434,0
05/14/2018 16:50:00,576.531921,100.0,296.865692,14.747238,424.415619,174.987091,70.91674,-0.334169,170.050537,259.076691,259.316986,199.979599,3.840213275327296,0
05/14/2018 17:00:00,578.909302,100.0,296.728851,14.684676,420.256073,174.987091,70.420837,-0.334169,170.050537,258.582703,258.756256,199.846863,3.8320589765816497,0
05/14/2018 17:10:00,569.775391,100.0,296.181488,14.387512,425.545319,174.591904,71.359253,-0.349428,169.655914,256.56662,256.75354,198.917877,3.7930873968312406,0
05/14/2018 17:20:00,566.334534,100.0,296.044647,14.256134,422.560303,173.93335,71.450806,-0.349428,169.129837,255.872345,256.166077,198.519821,3.7757295983690358,0
05/14/2018 17:30:00,570.401001,100.0,296.181488,14.306182,421.968384,173.801651,70.954895,-0.349428,168.866821,256.219482,256.352997,198.652496,3.782351385051368,0
05/14/2018 17:40:00,575.968933,100.0,296.318298,14.346848,428.772125,173.669952,73.190308,-0.349428,168.735336,259.143433,259.343719,198.387146,3.7877233267491963,0
05/14/2018 17:50:00,575.155579,100.0,297.002563,14.356232,423.088409,174.196747,71.519463,-0.349428,169.261353,259.116699,259.290314,198.785187,3.7889618630965396,0
05/14/2018 18:00:00,588.043152,100.0,297.550049,14.68155,427.870209,174.591904,73.777771,-0.349428,169.392868,263.682922,263.883209,199.4487,3.8316510801480868,0
05/14/2018 18:10:00,588.731323,100.0,297.823853,14.697188,423.811218,174.987091,72.320557,-0.334169,169.918976,263.829803,263.909882,199.714142,3.833691171703845,0
05/14/2018 18:20:00,586.917114,100.0,298.097656,14.703445,423.46106,174.987091,73.136894,-0.334169,169.984741,264.323792,264.470673,199.846863,3.834507139124923,0
05/14/2018 18:30:00,590.170288,100.0,298.097656,14.778519,422.052063,175.25058,72.40448,-0.334169,170.116302,264.564148,264.684296,199.979599,3.844283938524833,0
05/14/2018 18:40:00,590.107666,100.0,298.097656,14.769135,423.421478,175.382339,72.81646,-0.334169,170.247833,264.377197,264.550781,199.979599,3.8430632313299244,0
05/14/2018 18:50:00,586.04126,100.0,298.097656,14.731597,421.7742,175.25058,72.648621,-0.334169,170.247833,263.896545,264.096832,199.714142,3.8381762596316498,0
05/14/2018 19:00:00,586.666809,100.0,298.234589,14.794157,424.154053,175.382339,72.65625,-0.334169,170.247833,264.577484,264.844513,199.979599,3.846317329602434,0
05/14/2018 19:10:00,586.666809,100.0,298.097656,14.772261,424.66333,175.382339,73.15979,-0.334169,170.247833,264.537415,264.764404,199.979599,3.84346991662482,0
05/14/2018 19:20:00,595.550537,100.0,298.91925,14.891129,421.126129,175.645859,72.976685,-0.334169,170.510956,266.660278,266.847229,200.377838,3.8589025642013817,0
05/14/2018 19:30:00,600.179993,100.0,298.91925,14.988097,424.026245,175.909393,73.731995,-0.334169,170.774094,268.249084,268.476105,200.51059,3.871446370544218,0
05/14/2018 19:40:00,598.240662,100.0,298.91925,14.994355,426.235779,176.041168,73.854057,-0.334169,170.90567,268.34259,268.556213,200.51059,3.872254511263432,0
05/14/2018 19:50:00,594.174194,100.0,298.782318,14.96933,424.712402,176.041168,73.876945,-0.334169,170.90567,267.715057,267.888641,200.51059,3.86902184020716,0
05/14/2018 20:00:00,593.986511,100.0,298.782318,14.922408,422.154083,176.041168,73.15979,-0.334169,170.90567,267.528137,267.728424,200.51059,3.862953274374413,0
05/14/2018 20:10:00,596.238708,100.0,298.782318,14.966201,422.822601,175.909393,73.251343,-0.364684,170.774094,267.781799,267.995422,200.51059,3.8686174533029236,0
05/14/2018 20:20:00,594.862366,100.0,298.782318,14.953689,424.202179,175.909393,73.167419,-0.364684,170.774094,267.648315,267.915314,200.377838,3.867,0
05/14/2018 20:30:00,594.424438,100.0,298.645355,14.875487,423.628632,175.909393,73.335266,-0.364684,170.774094,266.820496,267.034149,200.245087,3.8568752896613083,0
05/14/2018 20:40:00,596.113586,100.0,298.782318,14.941176,422.567993,175.909393,72.976685,-0.364684,170.774094,267.461395,267.675018,200.377838,3.8653817405270594,0
05/14/2018 20:50:00,596.238708,100.0,298.782318,14.95056,421.897888,175.909393,72.862244,-0.364684,170.774094,267.207703,267.381256,200.51059,3.8665954016421216,0
05/14/2018 21:00:00,594.862366,100.0,298.645355,14.903641,423.445099,175.909393,73.213196,-0.364684,170.774094,266.76709,266.980743,200.245087,3.860523410109049,0
05/14/2018 21:10:00,593.486023,100.0,298.645355,14.938049,422.87085,175.909393,73.167419,-0.379943,170.774094,267.461395,267.648315,200.377838,3.864977231498266,0
05/14/2018 21:20:00,592.797852,100.0,298.645355,14.944304,425.158905,175.909393,73.648071,-0.379943,170.642517,267.060852,267.167633,200.377838,3.8657863365685383,0
05/14/2018 21:30:00,594.862366,100.0,298.508423,14.881744,419.779877,175.777618,72.473137,-0.379943,170.642517,266.820496,267.034149,200.245087,3.857686353243353,0
05/14/2018 21:40:00,595.487915,100.0,298.508423,14.837953,421.844147,175.514084,73.640434,-0.379943,170.247833,267.274475,267.488098,200.112335,3.852006360327044,0
05/14/2018 21:50:00,594.862366,100.0,298.508423,14.866103,420.568176,175.514084,73.350525,-0.379943,170.247833,266.860596,267.007446,200.245087,3.8556585689088188,0
05/14/2018 22:00:00,592.797852,100.0,298.508423,14.866103,423.11853,175.514084,73.823547,-0.379943,170.247833,266.927307,267.087524,200.112335,3.8556585689088188,0
05/14/2018 22:10:00,589.982605,100.0,298.508423,14.772261,422.903961,175.382339,73.388664,-0.326538,170.247833,266.006073,266.259766,199.979599,3.84346991662482,0
05/14/2018 22:20:00,594.862366,100.0,298.508423,14.831695,422.154663,175.382339,73.442078,-0.326538,170.247833,266.900635,267.060852,200.112335,3.851193970705708,0
05/14/2018 22:30:00,592.797852,100.0,298.37149,14.837953,421.787842,175.382339,73.098755,-0.326538,170.116302,266.80719,267.007446,200.112335,3.852006360327044,0
05/14/2018 22:40:00,594.174194,100.0,298.234589,14.809798,424.911072,175.382339,73.907471,-0.326538,170.116302,266.486755,266.633606,199.979599,3.8483500360544127,0
05/14/2018 22:50:00,596.864258,100.0,298.37149,14.844207,422.098602,175.382339,73.197929,-0.326538,170.247833,267.127563,267.301178,200.112335,3.8528180595506973,0
05/14/2018 23:00:00,593.486023,100.0,298.37149,14.816056,424.19415300000003,175.382339,73.472588,-0.326538,170.116302,266.727051,266.980743,200.112335,3.849163025905762,0
05/14/2018 23:10:00,585.353088,100.0,298.097656,14.628371,425.479858,175.25058,73.892212,-0.357056,169.984741,265.512085,265.725708,199.4487,3.8247053481281403,0
05/14/2018 23:20:00,593.486023,100.0,298.097656,14.734726,423.899475,174.987091,74.105827,-0.357056,169.72168,265.899292,266.01944,199.4487,3.838583853454292,0
05/14/2018 23:30:00,592.10968,100.0,298.508423,14.784774,420.713776,175.382339,73.297119,-0.357056,170.116302,266.473389,266.660278,199.979599,3.845097397986168,0
05/14/2018 23:40:00,592.985535,100.0,298.37149,14.766006,422.68103,175.25058,73.937981,-0.357056,169.85321,266.91394,267.140961,199.846863,3.842656112638757,0
05/14/2018 23:50:00,594.174194,100.0,298.508423,14.787902,422.768463,175.25058,73.587036,-0.357056,170.116302,266.847229,267.060852,199.979599,3.8455041281995785,0
05/15/2018 00:00:00,591.484009,100.0,298.508423,14.734726,423.222565,175.382339,73.907471,-0.357056,170.116302,267.007446,267.114258,199.846863,3.838583853454292,0
05/15/2018 00:10:00,594.862366,100.0,298.645355,14.809798,423.405609,175.382339,73.609924,-0.341797,170.116302,267.247772,267.40799,199.979599,3.8483500360544127,0
05/15/2018 00:20:00,596.739136,100.0,298.645355,14.847336,421.149902,175.382339,74.044792,-0.341797,170.116302,267.875244,268.075562,199.979599,3.8532241045649034,0
05/15/2018 00:30:00,596.864258,100.0,298.782318,14.85672,424.050873,175.514084,74.639885,-0.341797,170.247833,267.661652,267.701721,200.112335,3.8544415937979912,0
