TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o
03/07/2019 23:30:00,519.538818,100.0,291.259644,12.936096,500.668274,169.458618,66.789246,-0.570678,165.909637,233.815765,234.029373,193.879364,3.5966784676976618,0
03/07/2019 23:40:00,517.474365,100.0,290.440125,12.88292,500.799957,169.327103,66.804497,-0.463867,165.909637,232.801056,233.068069,193.614395,3.589278479026112,0
03/07/2019 23:50:00,514.784241,100.0,290.030426,12.789077,500.092133,169.064072,66.835022,-0.463867,165.646881,232.14682,232.37381,193.349442,3.5761819025323645,0
03/08/2019 00:00:00,516.160522,100.0,290.166992,12.820357,498.889465,169.064072,66.453552,-0.341797,165.515503,232.574081,232.827759,193.481918,3.580552610980601,0
03/08/2019 00:10:00,518.162537,100.0,289.074707,12.889174,496.659729,169.064072,65.194695,-0.341797,165.515503,233.081436,233.281708,193.614395,3.5901495790565607,0
03/08/2019 00:20:00,534.803772,100.0,270.157837,13.452225,491.283295,168.143661,56.764221,-0.448608,166.041016,237.353897,237.580872,194.939468,3.667727498056528,1
03/08/2019 00:30:00,519.914246,100.0,265.548157,13.311461,494.847229,168.669586,54.826351,-0.448608,166.960846,231.372437,231.679535,194.939468,3.648487494839471,1
03/08/2019 00:40:00,521.540771,100.0,259.86322,13.28331,496.093323,168.275131,53.201294,-0.448608,166.566605,231.559357,231.893158,194.541885,3.6446275529880965,1
03/08/2019 00:50:00,521.603394,100.0,257.159729,13.298949,499.495087,168.275131,53.140259,-0.448608,166.698013,231.158829,231.465897,194.541885,3.6467724085826907,1
03/08/2019 01:00:00,521.540771,100.0,257.024597,13.327103,500.326691,168.275131,53.269955,-0.448608,166.829437,231.011948,231.305695,194.674408,3.6506304934901315,1
03/08/2019 01:10:00,520.8526,100.0,256.484222,13.273927,499.585999,168.275131,53.109737,-0.448608,166.698013,230.905151,231.172165,194.409363,3.6433400884353357,1
03/08/2019 01:20:00,522.917175,100.0,256.754395,13.333358,499.835419,168.275131,52.896118,-0.395203,166.829437,231.813049,232.160187,194.674408,3.6514870943219835,1
03/08/2019 01:30:00,523.605347,100.0,256.619293,13.361511,500.034332,168.406616,53.056335,-0.395203,166.829437,231.666168,231.919846,194.806931,3.6553400662592255,1
03/08/2019 01:40:00,529.048157,100.0,256.889496,13.514785,498.337006,168.538101,53.315731,-0.395203,166.960846,233.121475,233.361801,195.071991,3.676246047260711,1
03/08/2019 01:50:00,550.068665,100.0,234.406906,14.440688,471.832947,167.354935,31.816101,-0.395203,167.486588,239.183044,239.476761,197.193314,3.8000905252375237,1
03/08/2019 02:00:00,541.247559,100.0,209.417496,14.384383,496.845001,168.669586,32.273865,-0.395203,169.458832,235.271072,235.551437,197.060684,3.7926749135669406,1
03/08/2019 02:10:00,536.492859,100.0,200.112335,14.40628,500.917175,169.458618,31.747435,-0.395203,169.721893,233.308411,233.602142,197.060684,3.7955605646597186,1
03/08/2019 02:20:00,531.738281,100.0,199.315979,14.215468,499.61142,169.458618,31.243896,-0.364684,169.721893,231.412491,231.706238,196.662857,3.770340568171528,1
03/08/2019 02:30:00,534.428406,100.0,199.581421,14.337461,500.697479,169.327103,31.671143,-0.364684,169.458832,232.18689,232.480606,196.795456,3.7864839891382083,1
03/08/2019 02:40:00,535.116577,100.0,199.714142,14.387512,500.152039,169.327103,31.594849,-0.364684,169.721893,232.600784,232.93457,197.060684,3.7930873968312406,1
03/08/2019 02:50:00,535.116577,100.0,199.846863,14.396895,499.996338,169.590149,31.45752,-0.364684,169.853424,232.347092,232.694229,197.060684,3.7943240504732856,1
