TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o
04/30/2018 16:10:00,357.818573,100.0,269.750824,8.954085,423.442444,154.629486,58.946228,-0.425721,151.619171,170.102692,170.556641,180.128876,2.992337714897835,1
04/30/2018 16:20:00,359.194916,100.0,270.022156,8.954085,422.854553,154.49855,58.67157,-0.433349,151.488342,170.476532,170.983871,180.260834,2.992337714897835,1
04/30/2018 16:30:00,359.883118,100.0,270.293518,8.954085,422.962097,154.49855,58.763123,-0.433349,151.488342,171.01059,171.384415,180.392776,2.992337714897835,1
04/30/2018 16:40:00,360.571289,100.0,270.429199,8.954085,421.99527,154.49855,58.663937,-0.433349,151.488342,171.437836,171.945175,180.392776,2.992337714897835,1
04/30/2018 16:50:00,363.261414,100.0,270.700592,9.054183,422.016907,154.49855,59.05304,-0.433349,151.488342,172.519302,172.879776,180.656693,3.009016949104807,1
04/30/2018 17:00:00,293.255585,100.0,265.141754,7.637176,414.594604,153.451218,50.904846,-0.433349,150.834305,145.295715,145.776367,175.382339,2.763544101330753,1
04/30/2018 17:10:00,277.677917,100.0,258.376007,7.136688,422.748901,149.395859,53.735348,-0.433349,145.737137,139.634705,140.142059,171.432022,2.6714580288673826,1
04/30/2018 17:20:00,266.104126,100.0,255.403687,6.736298,424.483917,146.651443,53.643795,-0.418093,143.778732,136.043167,136.483765,169.590149,2.5954379206600184,1
04/30/2018 17:30:00,266.166656,100.0,254.458542,6.736298,423.839752,145.214783,53.918453,-0.418093,142.604233,136.056519,136.563858,169.458618,2.5954379206600184,1
04/30/2018 17:40:00,266.792297,100.0,254.458542,6.736298,423.561829,144.561951,54.139706,-0.418093,142.082367,136.283493,136.724091,169.458618,2.5954379206600184,1
04/30/2018 17:50:00,266.792297,100.0,254.458542,6.736298,422.200348,144.300858,53.948971,-0.418093,141.951904,136.136627,136.617279,169.327103,2.5954379206600184,1
04/30/2018 18:00:00,265.415955,100.0,254.323547,6.736298,422.180634,144.170319,54.254147,-0.418093,141.821457,136.270142,136.697388,169.458618,2.5954379206600184,1
04/30/2018 18:10:00,268.16864,100.0,254.458542,6.736298,423.259735,144.03978,54.589844,-0.418093,141.69101,137.137985,137.578583,169.458618,2.5954379206600184,1
04/30/2018 18:20:00,266.854828,100.0,254.593552,6.714401,423.573425,144.170319,54.437252,-0.448608,141.951904,137.031174,137.55188,169.590149,2.591216123753478,1
04/30/2018 18:30:00,268.856781,100.0,254.593552,6.714401,422.691254,144.170319,54.254147,-0.448608,141.951904,137.124634,137.471771,169.590149,2.591216123753478,1
04/30/2018 18:40:00,269.544952,100.0,254.593552,6.714401,424.112488,144.170319,54.528809,-0.448608,141.951904,137.458405,137.979111,169.72168,2.591216123753478,1
04/30/2018 18:50:00,329.978943,100.0,260.809998,7.821731,431.147949,145.475952,61.647034,-0.448608,142.604233,161.437592,161.958313,174.196747,2.7967357758644273,0
04/30/2018 19:00:00,374.835175,100.0,268.936951,8.728867,431.165558,148.219406,62.867737,-0.448608,145.737152,177.819824,178.327164,178.545944,2.954465603116746,0
04/30/2018 19:10:00,474.745178,100.0,282.529175,10.95291,431.251404,155.284271,69.474785,-0.448608,151.422928,216.819366,217.233261,187.393661,3.309518091807325,0
04/30/2018 19:20:00,578.658997,100.0,295.360626,14.121628,417.033539,166.434982,72.465515,-0.425721,160.986206,255.605316,255.792236,197.723846,3.7578754636097242,0
04/30/2018 19:30:00,575.218201,100.0,296.044647,14.421921,420.852692,171.958466,70.718384,-0.425721,167.420654,256.099304,256.459808,198.917877,3.7976204391697705,0
04/30/2018 19:40:00,590.733337,100.0,297.413177,14.82231,429.489685,173.801651,72.480774,-0.425721,168.866821,261.226257,261.586761,199.979599,3.84997532459625,0
04/30/2018 19:50:00,594.862366,100.0,298.37149,15.125732,424.702362,175.514084,72.03064,-0.425721,170.313629,262.507996,262.708252,201.174454,3.8891814048717244,0
04/30/2018 20:00:00,586.228943,100.0,297.823853,15.025635,421.00647,175.645859,70.970154,-0.425721,170.576752,258.115387,258.088684,200.90889,3.876291397715089,0
