TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o
05/03/2018 11:00:00,110.76506,100.0,145.737137,3.214111,262.550018,124.256653,-0.044251,-0.69275,123.542976,112.157433,112.771606,144.823074,1.79279418785314,1
05/03/2018 11:10:00,147.238159,100.0,153.189438,4.327697,538.896912,124.126877,50.30212,-0.601197,126.658325,112.905121,113.35907,150.703506,2.0803117554828168,1
05/03/2018 11:20:00,145.236206,100.0,194.276855,4.430923,420.59314,128.801773,45.121761,-0.494386,128.736801,114.854431,115.388481,154.367615,2.1049757718320654,1
05/03/2018 11:30:00,146.612534,100.0,211.414902,4.534149,425.255646,130.361496,45.38879,-0.494386,129.77652,113.786308,114.320381,155.6772,2.129354127429254,1
