TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o
04/19/2020 18:30:00,82.049545,100.0,152.535065,3.52066,220.739899,123.21862,0.405883,-0.669861,124.256653,94.586929,94.880661,140.256454,1.8763421862762666,1
04/19/2020 18:40:00,84.739677,100.0,155.415237,3.896026,546.324463,123.607841,37.744141,19.868467,124.256653,123.292526,123.9067,139.73494,1.973835352809347,1
04/19/2020 18:50:00,143.859863,100.0,154.105759,5.234832,478.010376,125.814293,41.032406,-0.761415,124.905586,109.834297,110.39505,150.572723,2.2879755243446116,1
04/19/2020 19:00:00,212.489319,100.0,188.054886,6.551743,505.603577,126.203819,44.190975,-0.654602,125.814301,118.806442,119.340515,155.939178,2.559637278990912,1
04/19/2020 19:10:00,219.934052,100.0,228.509613,6.949005,499.803864,129.321594,44.869991,-0.654602,130.491516,119.687645,120.22171,160.789413,2.636096546031651,1
04/19/2020 19:20:00,215.86763,100.0,238.434006,6.708145,499.011566,132.832535,44.015503,-0.654602,132.702438,118.913254,119.420616,160.658234,2.590008687244118,1
04/19/2020 19:30:00,226.065048,100.0,239.643127,7.058486,514.945496,135.305374,54.673767,-0.654602,133.743378,121.984093,122.491455,161.970261,2.656781135133265,1
04/19/2020 19:40:00,240.954559,100.0,243.004211,7.530822,499.425201,136.737839,53.109737,-0.654602,135.305359,127.24456,127.751923,164.333206,2.744234319441399,1
04/19/2020 19:50:00,241.079712,100.0,245.022552,7.53395,499.857483,138.170898,52.728268,-0.654602,136.477356,127.645111,128.152451,164.595856,2.7448041824509084,1
04/19/2020 20:00:00,249.150085,100.0,246.368835,7.562103,507.956238,139.083176,55.284115,-0.68512,137.258881,130.982971,131.517014,164.595856,2.7499278172344814,1
04/19/2020 20:10:00,298.072815,100.0,252.70401,8.572464,506.676788,141.169281,61.372375,-0.68512,139.083176,148.927307,149.514755,168.406616,2.927877046598781,0
04/19/2020 20:20:00,340.864532,100.0,261.351135,9.879988,509.115387,145.214783,62.158203,-0.68512,142.604233,181.584915,182.092285,173.93335,3.143244820245474,0
04/19/2020 20:30:00,369.392365,100.0,267.445435,10.586928,506.385315,148.611511,63.02795,-0.68512,146.19426,175.416565,175.87051400000001,176.568344,3.2537559834750978,0
04/19/2020 20:40:00,362.573242,100.0,268.530121,10.658875,503.205841,152.011658,61.158752,-0.68512,149.461227,173.467239,173.921204,177.886612,3.2647932553226093,0
04/19/2020 20:50:00,363.949585,100.0,269.479492,10.799636,499.888458,153.582123,60.052486,-0.68512,150.768906,172.746277,173.173508,178.677826,3.286279963727984,0
04/19/2020 21:00:00,362.573242,100.0,269.750824,10.793381,499.893982,154.236694,59.701534,-0.669861,151.292114,172.692856,173.173508,178.809723,3.2853281419060716,1
04/19/2020 21:10:00,361.25946,100.0,269.750824,10.758972,499.615265,154.49855,59.487915,-0.669861,151.422928,172.559357,173.040009,178.677826,3.2800871939629896,1
04/19/2020 21:20:00,362.573242,100.0,270.022156,10.793381,500.06427,154.49855,59.579468,-0.669861,151.553741,172.58606,173.040009,178.809723,3.2853281419060716,1
04/19/2020 21:30:00,361.88504,100.0,270.293518,10.799636,500.095306,154.629486,59.579468,-0.669861,151.553741,172.58606,173.013306,178.809723,3.286279963727984,1
04/19/2020 21:40:00,361.25946,100.0,270.293518,10.768356,499.393463,154.629486,59.419247,-0.669861,151.553741,172.425827,172.933197,178.677826,3.2815173319670277,1
04/19/2020 21:50:00,359.883118,100.0,270.293518,10.733948,500.216095,154.49855,59.579468,-0.669861,151.553741,172.212204,172.692856,178.677826,3.2762704406077345,1
04/19/2020 22:00:00,360.508698,100.0,270.429199,10.740202,499.563629,154.49855,59.159851,-0.639345,151.553741,172.158813,172.58606,178.677826,3.2772247405388604,1
04/19/2020 22:10:00,360.571289,100.0,270.56488,10.762098,500.056427,154.49855,59.220886,-0.639345,151.553741,171.811676,172.265625,178.677826,3.280563671078493,1
04/19/2020 22:20:00,360.571289,100.0,270.56488,10.758972,499.899078,154.49855,59.465027,-0.639345,151.488342,171.865082,172.265625,178.677826,3.2800871939629896,1
04/19/2020 22:30:00,360.571289,100.0,270.836304,10.762098,499.478638,154.49855,59.159851,-0.639345,151.357513,172.051987,172.505936,178.809723,3.280563671078493,1
04/19/2020 22:40:00,360.571289,100.0,270.836304,10.712051,500.795807,154.49855,59.480282,-0.639345,151.488342,171.624756,172.078705,178.545944,3.2729269774927765,1
04/19/2020 22:50:00,360.571289,100.0,271.107727,10.762098,499.519958,154.49855,59.159851,-0.639345,151.488342,171.891785,172.372437,178.809723,3.280563671078493,1
04/19/2020 23:00:00,361.88504,100.0,270.972015,10.758972,500.234406,154.49855,59.671017,-0.69275,151.357513,172.372437,172.77298,178.677826,3.2800871939629896,1
04/19/2020 23:10:00,359.194916,100.0,270.972015,10.662001,500.483063,154.49855,59.579468,-0.69275,151.357513,171.784973,172.238907,178.414078,3.265271964170825,1
04/19/2020 23:20:00,359.194916,100.0,271.107727,10.66513,499.379944,154.367615,59.312435,-0.69275,151.357513,171.517944,171.971893,178.545944,3.265751062160127,1
04/19/2020 23:30:00,361.322021,100.0,271.243439,10.749589,498.248322,154.367615,59.281921,-0.69275,151.357513,171.971893,172.425827,178.677826,3.2786565846395077,1
04/19/2020 23:40:00,361.25946,100.0,271.107727,10.743331,500.151703,154.367615,59.739685,-0.69275,151.357513,172.58606,173.013306,178.545944,3.2777020914048913,1
04/19/2020 23:50:00,359.883118,100.0,271.107727,10.662001,501.039856,154.367615,59.823608,-0.69275,151.357513,172.372437,172.826385,178.282196,3.265271964170825,1
04/20/2020 00:00:00,358.506744,100.0,271.243439,10.646362,499.843414,154.367615,59.350586,-0.669861,151.357513,171.811676,172.265625,178.414078,3.2628763384474135,1
04/20/2020 00:10:00,360.571289,100.0,271.243439,10.705793,499.429321,154.367615,59.449764,-0.669861,151.226715,172.105408,172.559357,178.677826,3.2719708128282563,1
