TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o
12/24/2020 12:10:00,93.560776,100.0,145.475952,4.13063,536.215881,75.041306,0.802612,-0.578309,126.723251,110.087967,110.662079,142.995682,2.0323951387464003,1
12/24/2020 12:20:00,88.117973,100.0,144.431396,3.933562,451.20459,115.443466,15.809629,-0.669861,124.386429,110.581955,111.035912,130.361496,1.983320952342308,1
12/24/2020 12:30:00,92.935181,100.0,140.517242,3.517532,583.480347,124.126877,75.860596,51.728821,121.337997,109.086609,109.647377,128.1521,1.8755084643903903,1
12/24/2020 12:40:00,105.822739,100.0,151.880829,3.980484,512.931519,122.95916,92.385864,-0.914002,122.634872,115.014648,115.522003,135.305374,1.9951150342774724,1
12/24/2020 12:50:00,143.859863,100.0,188.319412,4.590454,491.852081,128.411957,47.402954,-0.791932,123.478104,114.053345,114.507301,145.737137,2.1425344804693345,1
12/24/2020 13:00:00,201.603668,100.0,220.084534,5.710296,551.271851,127.502548,62.478634,0.604246,123.218628,119.180298,119.607536,155.022339,2.389622564339398,0
12/24/2020 13:10:00,213.865677,100.0,234.809387,6.148223,498.86972,132.832535,60.197449,-0.723267,128.801773,119.393921,119.794456,157.773575,2.479561049863463,0
12/24/2020 13:20:00,224.000534,100.0,239.777496,6.511077,496.92041,135.695984,58.244324,-0.723267,131.401718,122.037506,122.464745,159.608978,2.551681210496327,1
12/24/2020 13:30:00,231.507889,100.0,243.407776,6.911468,497.095184,137.780014,56.474304,-0.723267,133.613235,124.494171,124.921402,161.970261,2.62896709754991,1
12/24/2020 13:40:00,233.509827,100.0,245.426376,7.017821,499.352692,139.343872,56.14624,-0.723267,134.784622,125.629044,126.042938,162.495209,2.6491170227077547,1
12/24/2020 13:50:00,234.260529,100.0,247.042191,7.114791,499.5242,140.256454,55.413815,-0.723267,135.826202,126.042938,126.470177,163.282806,2.6673565565930626,1
12/24/2020 14:00:00,248.461914,100.0,249.871841,7.496414,495.796997,141.169281,56.153866,-0.723267,136.60759,130.035019,130.475616,165.383926,2.737957998216919,1
12/24/2020 14:10:00,262.72583,100.0,251.085312,7.799834,507.477753,142.082367,59.281921,-0.70038,137.649719,145.188889,145.776367,165.909424,2.7928182898283946,1
12/24/2020 14:20:00,357.818573,100.0,265.277222,10.061416,504.931854,145.345367,66.88842,-0.70038,140.778046,172.933182,173.307037,175.25058,3.1719735181744504,0
12/24/2020 14:30:00,352.375793,100.0,269.479492,10.399246,501.690369,149.657349,63.363647,-0.70038,145.737137,171.865082,172.212204,177.359238,3.2247861944631304,0
12/24/2020 14:40:00,361.25946,100.0,270.56488,10.680771,498.814423,152.142502,62.890621,-0.70038,148.219406,173.507294,173.867798,178.545944,3.26814488662911,0
12/24/2020 14:50:00,358.506744,100.0,271.379181,10.758972,501.711975,153.582123,62.753292,-0.70038,149.918854,172.052002,172.399124,179.205414,3.2800871939629896,0
12/24/2020 15:00:00,362.010162,100.0,271.379181,10.830916,502.040985,154.236694,62.661739,-0.70038,150.44194,173.907837,174.268341,179.205414,3.291035703239939,0
12/24/2020 15:10:00,395.167511,100.0,273.823303,11.540985,506.861847,155.153305,66.1026,-0.69275,151.095901,201.638779,202.039337,181.052612,3.397202525608386,0
12/24/2020 15:20:00,465.23587,100.0,283.346619,13.336486,504.072144,158.953369,69.085693,-0.69275,154.49855,222.119904,222.467026,187.129211,3.651915387847862,0
12/24/2020 15:30:00,505.274933,100.0,290.303558,14.762877,496.504974,164.201889,69.902039,-0.69275,159.674561,226.285553,226.44577,191.760178,3.842248950809929,0
12/24/2020 15:40:00,502.584808,100.0,290.166992,14.850462,495.938751,166.566391,68.727112,-0.69275,162.167114,227.567276,227.780914,192.289856,3.8536297175520122,0
12/24/2020 15:50:00,505.963104,100.0,290.576691,15.016251,498.935486,167.617828,68.719482,-0.69275,163.217163,228.408432,228.608704,192.554718,3.8750807733516988,0
