TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o
01/09/2019 23:20:00,84.114075,100.0,139.083176,2.54158,359.483368,92.995552,0.131225,-0.395203,126.398643,106.603241,107.05719,136.737839,1.594233358075285,1
01/09/2019 23:30:00,94.248955,100.0,142.865189,3.004532,617.73053,113.761185,31.282042,28.886412,127.047989,112.517929,113.038628,140.126068,1.7333585895595869,1
01/09/2019 23:40:00,114.706413,100.0,147.304672,3.370513,527.529175,125.42482,48.242188,1.153563,126.009102,111.850357,112.371056,145.737137,1.835895694204875,1
01/09/2019 23:50:00,124.215698,100.0,166.172195,3.420562,500.163788,126.203819,48.760986,-0.288392,126.138947,112.477875,113.011925,146.520813,1.8494761420467147,1
01/10/2019 00:00:00,188.71611,100.0,194.674408,4.490356,513.013733,126.463524,47.83783,-0.288392,126.138947,118.058777,118.539421,153.189438,2.119046011770391,1
01/10/2019 00:10:00,210.362213,100.0,224.093735,4.922027,504.650635,126.073967,60.327145,-0.288392,127.242828,119.327156,119.767746,157.380402,2.218564175317,0
01/10/2019 00:20:00,217.243927,100.0,233.870331,5.219192,498.321472,131.531769,57.061768,-0.288392,131.791931,119.647591,120.114899,159.871262,2.2845550989196997,1
01/10/2019 00:30:00,223.312347,100.0,237.896774,5.463181,498.792908,134.654449,56.039429,-0.288392,134.133865,121.930679,122.357933,161.707809,2.3373448611619123,1
01/10/2019 00:40:00,222.686752,100.0,239.240036,5.428772,499.539764,136.216873,55.375671,-0.288392,135.175232,121.944038,122.411346,161.576599,2.3299725320269338,1
01/10/2019 00:50:00,222.686752,100.0,240.583878,5.419387,500.458557,136.868088,55.154419,-0.257873,135.565826,122.21106,122.651665,161.576599,2.327957688618932,1
01/10/2019 01:00:00,225.376877,100.0,241.793808,5.466308,500.981293,137.258881,55.123898,-0.257873,135.826263,123.078903,123.55957,161.839035,2.3380136868718284,1
01/10/2019 01:10:00,249.838272,100.0,245.561005,5.923003,500.553619,138.170898,58.137512,-0.257873,135.956482,132.264709,132.798767,164.727188,2.433722046578039,1
01/10/2019 01:20:00,339.48819,100.0,258.646362,7.659072,513.658569,141.43013,67.521667,-0.257873,138.69223,149.541473,149.915298,173.011581,2.7675028455269923,0
01/10/2019 01:30:00,371.456879,100.0,268.123322,9.132384,489.31604,148.088715,62.173458,-0.257873,145.737183,176.07077,176.457977,179.996948,3.0219834546204916,0
