TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o
07/14/2020 09:40:00,203.605667,100.0,169.458618,6.720656,450.408844,125.42482,0.161743,-0.631715,127.242767,116.803741,117.204277,155.808182,2.59242280502236,1
07/14/2020 09:50:00,199.914536,100.0,198.121811,6.389084,544.52356,128.1521,40.254211,8.813477,129.711517,117.938606,118.405914,157.511459,2.527663743459561,1
07/14/2020 10:00:00,206.358322,100.0,197.723846,6.673736,499.239105,132.182083,44.152832,-0.639345,132.572342,117.89856,118.299103,158.953369,2.5833575052632574,1
07/14/2020 10:10:00,221.998581,100.0,216.880737,7.108535,505.272217,134.914795,47.44873,-0.639345,134.394119,121.062836,121.530151,161.576599,2.6661836020799465,1
07/14/2020 10:20:00,273.861694,100.0,241.390442,8.218993,506.226257,136.868088,51.980591,-0.639345,135.175171,140.102005,140.622711,166.566391,2.86687861619567,1
07/14/2020 10:30:00,313.024902,100.0,259.051941,9.70169,495.704529,140.517242,49.913021,-0.639345,139.995697,152.959442,153.386688,173.538269,3.1147536018118673,1
07/14/2020 10:40:00,325.224274,100.0,265.277222,10.142746,503.80542,144.823074,50.202942,-0.639345,144.300858,163.119873,163.560471,175.777618,3.184767809432895,1
07/14/2020 10:50:00,351.750153,100.0,271.243439,11.043624,497.550049,148.87294,51.416012,-0.639345,147.56601,167.806244,168.233475,179.205414,3.3231948483349574,1
07/14/2020 11:00:00,351.687622,100.0,272.736786,11.14685,498.347443,151.619156,50.09613,-0.601197,150.311157,167.405701,167.806244,179.865005,3.338689862805469,1
07/14/2020 11:10:00,351.750153,100.0,273.144196,11.184387,499.240295,153.189438,49.645992,-0.601197,151.619171,167.592621,167.966461,180.128876,3.344306654599724,1
07/14/2020 11:20:00,352.375793,100.0,273.279999,11.184387,499.645386,153.974838,49.485775,-0.601197,152.273346,167.81958,168.233475,180.128876,3.344306654599724,1
07/14/2020 11:30:00,353.063965,100.0,273.687469,11.17813,498.922943,154.236694,48.974609,-0.601197,152.404205,167.646027,168.073273,180.260834,3.3433710532933674,1
07/14/2020 11:40:00,353.314178,100.0,273.959137,11.190642,500.903168,154.367615,49.157711,-0.601197,152.535065,167.512512,167.886353,180.128876,3.3452416953039434,1
07/14/2020 11:50:00,351.750153,100.0,274.366699,11.137466,500.474945,154.367615,49.005127,-0.601197,151.095901,167.499146,167.966461,180.128876,3.337284225234644,1
07/14/2020 12:00:00,351.687622,100.0,274.638428,11.137466,499.307068,153.974838,48.829647,-0.631715,152.142502,167.459106,167.85965,179.996948,3.337284225234644,1
07/14/2020 12:10:00,351.061981,100.0,274.774323,11.143722,498.748718,154.236694,48.730469,-0.631715,152.273346,167.298889,167.72612,179.996948,3.3382213827126566,1
07/14/2020 12:20:00,372.77066,100.0,275.317902,11.603545,507.142059,154.49855,51.721191,-0.631715,152.404205,183.627686,184.121704,181.052612,3.4063976573500634,1
07/14/2020 12:30:00,445.466614,100.0,284.436859,13.483505,505.923859,156.463181,56.626892,-0.631715,153.843933,202.146149,202.546677,186.732574,3.6719892429036336,1
07/14/2020 12:40:00,448.219299,100.0,288.938202,13.933943,499.241302,160.13356,54.414364,-0.631715,157.904648,204.01535,204.309082,188.98082,3.7328197116924895,1
07/14/2020 12:50:00,450.221252,100.0,289.484283,14.077835,499.270294,162.232727,53.895565,-0.631715,159.871277,204.789734,205.163574,189.642365,3.7520441095488204,1
