TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o
11/07/2018 20:40:00,105.134583,100.0,144.823074,3.063964,484.260315,122.3106,0.131225,-0.578309,126.658325,105.802139,106.202698,144.300858,1.7504182357368194,1
11/07/2018 20:50:00,88.180527,100.0,152.011658,2.679214,554.943115,125.814293,53.819275,20.722961,126.398605,110.141373,110.795601,141.560577,1.636830473812117,1
11/07/2018 21:00:00,122.151169,100.0,168.012192,3.476867,480.133392,126.723251,44.900509,-0.547791,126.138901,112.59803,113.118736,145.345367,1.8646358893896684,1
11/07/2018 21:10:00,192.782578,100.0,195.337082,4.621734,504.066864,126.593384,43.534847,-0.547791,126.138901,118.606178,119.100174,155.022339,2.149821853084576,1
11/07/2018 21:20:00,215.86763,100.0,226.234024,5.131607,508.463715,130.231491,58.847042,-0.547791,129.646545,120.355225,120.809158,159.477844,2.2653050567197344,1
11/07/2018 21:30:00,224.063095,100.0,236.285583,5.266113,496.792328,128.671829,57.054134,-0.547791,129.971512,122.77182,123.239128,160.527054,2.294801298587745,1
11/07/2018 21:40:00,249.150085,100.0,241.659348,5.716552,510.858612,134.524277,60.670471,-0.547791,133.287933,132.35817,132.852158,163.020248,2.390931199344724,0
11/07/2018 21:50:00,304.829376,100.0,252.434174,6.852035,498.901978,138.952835,63.722229,-0.547791,137.063477,152.425369,152.879318,169.064072,2.6176392035572817,0
11/07/2018 22:00:00,319.155853,100.0,259.86322,7.630919,495.69223,143.778732,59.960938,-0.547791,141.886688,158.206558,158.620453,173.93335,2.7624118085470166,1
11/07/2018 22:10:00,325.912445,100.0,261.892365,7.837372,502.173035,146.91272,59.976192,-0.547791,145.280075,160.903534,161.370834,174.855362,2.7995306749525,1
11/07/2018 22:20:00,344.242859,100.0,264.464508,8.253402,504.683624,149.003662,61.021423,-0.547791,146.847412,175.082779,175.523376,176.304749,2.8728734744154676,0
11/07/2018 22:30:00,433.267212,100.0,274.774323,10.111465,508.927856,153.058548,68.162537,-0.547791,149.199768,198.621368,198.968506,183.561157,3.179852984023004,0
11/07/2018 22:40:00,493.763733,100.0,285.936584,11.662979,494.711212,160.002411,69.429016,-0.547791,156.201172,225.564575,225.831589,189.377731,3.4151103935304934,0
11/07/2018 22:50:00,510.029602,100.0,287.846375,12.695234,502.2547,165.778046,68.505859,-0.547791,161.83905,230.811676,231.065353,193.084503,3.5630371875690545,0
11/07/2018 23:00:00,575.155579,100.0,292.626038,14.224852,504.664215,169.590149,73.846436,-0.547791,163.873627,266.20636,266.419952,197.458572,3.7715848127809615,0
11/07/2018 23:10:00,647.163391,100.0,300.974182,15.454176,502.65741,175.645859,82.398987,-0.547791,169.918976,282.374939,282.361603,201.041672,3.931179975528976,1
11/07/2018 23:20:00,650.541687,100.0,301.5224,15.726317,502.54837,178.809723,81.300354,-0.547791,173.340759,284.09729,284.123993,202.10408,3.9656420665511405,1
11/07/2018 23:30:00,651.91803,100.0,302.34491,15.766981,498.692535,179.469238,79.522705,-0.547791,174.130905,284.310913,284.337616,202.369736,3.97076579515841,1
11/07/2018 23:40:00,653.919922,100.0,303.030518,15.817032,500.447021,179.865005,80.499268,-0.547791,174.394318,284.09729,284.123993,202.502563,3.9770632381193036,1
11/07/2018 23:50:00,652.54364,100.0,303.030518,15.82016,500.253326,179.865005,79.789726,-0.547791,174.526031,284.110657,284.177399,202.635406,3.977456473677619,1
11/08/2018 00:00:00,651.229858,100.0,303.167664,15.848311,498.08783,179.996948,79.194633,-0.570678,174.657776,283.549866,283.53653,202.635406,3.9809937201658583,1
11/08/2018 00:10:00,650.541687,100.0,303.167664,15.85144,498.745361,179.996948,78.935242,-0.570678,174.657776,283.12262,283.162689,202.635406,3.9813866931007844,1
11/08/2018 00:20:00,649.853516,100.0,303.167664,15.860824,500.130035,179.996948,79.148857,-0.570678,174.657776,282.441711,282.52179,202.768265,3.9825650026082435,1
11/08/2018 00:30:00,650.541687,100.0,303.167664,15.823286,498.406219,179.996948,78.515617,-0.570678,174.526031,283.349609,283.402985,202.635406,3.977849418970004,1
11/08/2018 00:40:00,651.104675,100.0,303.30481,15.842056,499.873322,179.996948,77.912903,-0.570678,174.526031,282.775513,282.815521,202.768265,3.9802080347640123,1
11/08/2018 00:50:00,649.853516,100.0,303.167664,15.779494,501.62439,179.996948,78.630066,-0.570678,174.526031,282.695374,282.762146,202.635406,3.9723411233175834,1
11/08/2018 01:00:00,649.916016,100.0,303.30481,15.813903,500.575226,179.865005,78.660583,-0.547791,174.526031,282.989136,283.082581,202.635406,3.9766698379422953,1
11/08/2018 01:10:00,651.229858,100.0,303.30481,15.823286,500.104034,179.865005,78.759766,-0.547791,174.526031,283.296204,283.26947,202.635406,3.977849418970004,1
11/08/2018 01:20:00,650.541687,100.0,303.167664,15.82016,500.039368,179.865005,78.515617,-0.547791,174.526031,282.908997,282.949066,202.635406,3.977456473677619,1
11/08/2018 01:30:00,649.227844,100.0,303.167664,15.776368,499.836395,179.865005,78.630066,-0.547791,174.526031,282.134613,282.201385,202.635406,3.9719476330888352,1
11/08/2018 01:40:00,649.853516,100.0,303.167664,15.77011,497.948883,179.865005,78.195183,-0.547791,174.526031,282.962402,283.055878,202.502563,3.9711597802153467,1
11/08/2018 01:50:00,649.916016,100.0,303.441956,15.785751,496.107086,179.865005,77.813713,-0.547791,174.526031,282.535156,282.628632,202.635406,3.9731286160908508,1
11/08/2018 02:00:00,650.541687,100.0,303.30481,15.785751,498.295868,179.996948,78.370659,-0.517273,174.526031,282.281494,282.3349,202.502563,3.9731286160908508,1
11/08/2018 02:10:00,650.541687,100.0,303.441956,15.766981,500.621521,179.865005,78.240959,-0.517273,174.526031,282.388306,282.441681,202.502563,3.97076579515841,1
11/08/2018 02:20:00,649.853516,100.0,303.441956,15.782622,497.291779,179.996948,78.103638,-0.517273,174.526031,282.361572,282.468414,202.635406,3.9727348262878053,1
11/08/2018 02:30:00,650.541687,100.0,303.579102,15.776368,496.571564,179.996948,77.691643,-0.517273,174.657776,282.134644,282.147949,202.635406,3.9719476330888352,1
11/08/2018 02:40:00,649.853516,100.0,303.579102,15.763855,499.827209,179.996948,77.813713,-0.517273,174.526031,282.548523,282.628632,202.635406,3.9703721488041896,1
11/08/2018 02:50:00,650.541687,100.0,303.579102,15.804519,500.266785,179.996948,78.393555,-0.517273,174.526031,282.294861,282.388306,202.635406,3.975489781146469,1
11/08/2018 03:00:00,650.541687,100.0,303.716278,15.776368,498.842773,179.996948,78.233337,-0.524904,174.526031,281.934357,282.014435,202.635406,3.9719476330888352,1
11/08/2018 03:10:00,649.853516,100.0,303.579102,15.776368,499.426422,179.996948,77.783203,-0.524904,174.657776,282.321533,282.415009,202.635406,3.9719476330888352,1
11/08/2018 03:20:00,649.853516,100.0,303.579102,15.732573,500.438507,179.865005,78.660583,-0.524904,174.526031,281.934357,282.041168,202.502563,3.9664307632933666,1
11/08/2018 03:30:00,649.853516,100.0,303.579102,15.68878,501.661469,179.865005,79.36248,-0.524904,174.526031,282.067871,282.094574,202.369736,3.9609064619099503,1
11/08/2018 03:40:00,649.853516,100.0,303.441956,15.635604,499.553894,179.865005,79.125977,-0.524904,174.526031,282.508453,282.575226,202.10408,3.954188159407693,1
11/08/2018 03:50:00,648.789978,100.0,303.579102,15.638733,499.024109,179.865005,78.630066,-0.524904,174.526031,281.88092,281.907654,202.236908,3.9545837960523733,1
11/08/2018 04:00:00,649.227844,100.0,303.441956,15.582428,501.476288,179.733078,78.843689,-0.517273,174.526031,282.56189,282.655334,202.10408,3.9474584228336087,1
11/08/2018 04:10:00,649.916016,100.0,303.579102,15.601195,500.329681,179.733078,79.064934,-0.517273,174.526031,282.268127,282.361603,202.10408,3.9498348066722992,1
11/08/2018 04:20:00,649.853516,100.0,303.579102,15.59494,499.472473,179.865005,78.652954,-0.517273,174.526031,282.268127,282.3349,201.971252,3.949042922025538,1
11/08/2018 04:30:00,649.853516,100.0,303.579102,15.579299,500.028503,179.865005,78.805542,-0.517273,174.526031,282.388306,282.468414,202.10408,3.947062071972013,1
11/08/2018 04:40:00,649.853516,100.0,303.441956,15.554274,500.866974,179.733078,79.804993,-0.517273,174.526031,282.628601,282.628632,201.971252,3.9438907185671357,1
11/08/2018 04:50:00,649.853516,100.0,303.579102,15.57617,501.496979,179.865005,79.866028,-0.517273,174.526031,282.214722,282.281494,201.971252,3.9466656813061833,1
11/08/2018 05:00:00,649.227844,100.0,303.441956,15.54489,500.628784,179.733078,79.850761,-0.524904,174.526031,282.094543,282.147949,201.971252,3.9427008509396195,1
11/08/2018 05:10:00,650.479126,100.0,303.579102,15.585556,498.223572,179.865005,78.904724,-0.524904,174.526031,282.201355,282.228058,202.10408,3.947854607251893,1
