TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o
04/01/2018 06:00:00,556.825195,100.0,295.223846,13.862,423.960175,172.353348,70.726006,-0.135803,167.617828,250.171265,250.344833,197.591202,3.7231706917626,0
04/01/2018 06:10:00,558.889771,100.0,295.087067,13.862,423.472412,172.22171,70.550537,-0.135803,167.486389,250.171265,250.371552,197.591202,3.7231706917626,0
04/01/2018 06:20:00,563.644409,100.0,295.497406,13.852615,422.627228,172.353348,70.497131,-0.135803,167.617828,252.040482,252.294159,197.723846,3.7219101278778886,0
04/01/2018 06:30:00,561.579895,100.0,295.497406,13.952713,423.464661,172.484985,70.153801,-0.135803,167.749283,252.227402,252.40097,197.856491,3.735333050746613,0
04/01/2018 06:40:00,562.956238,100.0,295.634216,13.952713,421.607361,172.616623,70.092773,-0.135803,167.880737,252.053833,252.267456,197.856491,3.735333050746613,0
04/01/2018 06:50:00,561.079346,100.0,295.634216,13.952713,422.074219,172.616623,70.458984,-0.128175,167.880737,252.107239,252.294159,197.856491,3.735333050746613,0
04/01/2018 07:00:00,561.705017,100.0,295.634216,13.952713,421.577179,172.616623,70.924377,-0.128175,167.880737,252.320862,252.507767,197.989151,3.735333050746613,0
04/01/2018 07:10:00,562.017822,100.0,295.497406,13.952713,424.106201,172.616623,70.817566,-0.128175,167.880737,252.160645,252.40097,197.856491,3.735333050746613,0
04/01/2018 07:20:00,561.454773,100.0,295.634216,13.952713,422.396637,172.616623,70.359802,-0.234986,167.880737,251.826843,252.053818,197.856491,3.735333050746613,0
04/01/2018 07:30:00,561.079346,100.0,295.634216,13.952713,422.342621,172.616623,70.275879,-0.234986,167.880737,252.093872,252.320847,197.989151,3.735333050746613,0
04/01/2018 07:40:00,561.517273,100.0,295.634216,13.952713,420.70578,172.748276,70.420837,-0.234986,167.880737,251.947021,252.107239,197.989151,3.735333050746613,0
04/01/2018 07:50:00,561.579895,100.0,295.497406,13.952713,422.484955,172.616623,70.054626,-0.234986,167.880737,251.906952,252.080536,197.856491,3.735333050746613,0
04/01/2018 08:00:00,563.644409,100.0,295.634216,13.952713,422.597321,172.616623,70.001221,-0.234986,167.880737,252.240753,252.427658,197.989151,3.735333050746613,0
04/01/2018 08:10:00,563.644409,100.0,295.634216,13.952713,421.386871,172.748276,70.00885,-0.234986,167.880737,251.93367,252.240738,197.989151,3.735333050746613,0
04/01/2018 08:20:00,562.956238,100.0,295.634216,13.952713,421.607361,172.748276,69.848633,-0.234986,167.880737,251.906952,252.240738,197.989151,3.735333050746613,0
04/01/2018 08:30:00,559.640503,100.0,295.634216,13.962096,422.745392,172.616623,70.001221,-0.173949,167.880737,252.147293,252.374268,197.989151,3.736588818695469,0
04/01/2018 08:40:00,564.958191,100.0,295.771027,14.062194,421.88147,172.879929,69.932556,-0.173949,168.012207,252.62793,252.881607,198.254471,3.7499591997780457,0
04/01/2018 08:50:00,566.334534,100.0,295.771027,14.062194,419.802246,173.011581,69.993584,-0.173949,168.143661,252.881622,253.04184,198.387146,3.7499591997780457,0
04/01/2018 09:00:00,558.889771,100.0,295.497406,13.962096,422.01593,172.879929,69.772331,-0.173949,168.143661,251.185989,251.493057,197.989151,3.736588818695469,0
04/01/2018 09:10:00,560.891663,100.0,295.360626,13.962096,423.974457,172.616623,70.275879,-0.173949,167.880737,251.306152,251.626587,197.856491,3.736588818695469,0
04/01/2018 09:20:00,561.579895,100.0,295.360626,13.962096,424.748016,172.484985,70.76416,-0.173949,167.749283,252.414322,252.667999,197.856491,3.736588818695469,0
04/01/2018 09:30:00,560.891663,100.0,295.360626,13.962096,420.769745,172.616623,69.63501,-0.189209,167.880737,250.999069,251.279434,197.989151,3.736588818695469,0
04/01/2018 09:40:00,561.579895,100.0,295.497406,13.962096,421.087982,172.616623,70.214844,-0.189209,167.880737,250.985718,251.226044,198.121811,3.736588818695469,0
04/01/2018 09:50:00,560.266113,100.0,295.360626,13.962096,424.753052,172.616623,70.146179,-0.189209,167.880737,250.224686,250.371552,197.989151,3.736588818695469,0
04/01/2018 10:00:00,558.889771,100.0,295.223846,13.962096,420.862335,172.616623,69.009392,-0.189209,167.880737,249.744034,249.917603,197.856491,3.736588818695469,0
04/01/2018 10:10:00,554.823242,100.0,295.087067,13.658675,427.759277,172.22171,71.3974,-0.189209,167.486389,250.011047,250.291443,196.92807,3.6957644676034214,0
04/01/2018 10:20:00,559.577942,100.0,295.360626,13.758773,420.963776,172.090088,70.375053,-0.189209,167.223511,250.651917,250.932312,197.193314,3.7092820059952305,0
04/01/2018 10:30:00,559.577942,100.0,295.634216,13.758773,425.929321,172.22171,71.519463,-0.181581,167.354935,251.786804,251.920319,197.193314,3.7092820059952305,0
04/01/2018 10:40:00,560.954285,100.0,295.634216,13.758773,423.9328,172.090088,71.885681,-0.181581,167.223511,251.80014,251.973724,197.060684,3.7092820059952305,0
04/01/2018 10:50:00,560.266113,100.0,295.634216,13.758773,422.458954,172.22171,70.794678,-0.181581,167.354935,251.70668,252.080536,197.325928,3.7092820059952305,0
04/01/2018 11:00:00,560.266113,100.0,295.497406,13.758773,423.458282,172.090088,71.046448,-0.181581,167.354935,251.573181,251.760086,197.193314,3.7092820059952305,0
04/01/2018 11:10:00,559.577942,100.0,295.634216,13.758773,422.404816,171.958466,71.084587,-0.181581,167.223511,251.252747,251.386246,197.060684,3.7092820059952305,0
04/01/2018 11:20:00,559.577942,100.0,295.634216,13.718109,422.946625,171.958466,71.64917,-0.181581,167.223511,251.346191,251.573166,197.193314,3.7037965656877,0
04/01/2018 11:30:00,560.266113,100.0,295.771027,13.718109,422.657318,172.090088,71.282959,-0.212099,167.223511,251.773453,251.920319,197.325928,3.7037965656877,0
04/01/2018 11:40:00,560.266113,100.0,295.634216,13.718109,422.726929,172.090088,71.473694,-0.212099,167.223511,251.226028,251.493057,197.193314,3.7037965656877,0
04/01/2018 11:50:00,560.891663,100.0,295.634216,13.718109,424.179749,172.090088,71.252441,-0.212099,167.223511,251.453003,251.653275,197.325928,3.7037965656877,0
04/01/2018 12:00:00,559.577942,100.0,295.634216,13.718109,422.836731,172.090088,70.91674,-0.212099,167.223511,251.74675,251.920319,197.325928,3.7037965656877,0
04/01/2018 12:10:00,559.577942,100.0,295.634216,13.718109,420.888306,172.090088,70.794678,-0.212099,167.223511,251.546478,251.706696,197.193314,3.7037965656877,0
04/01/2018 12:20:00,559.577942,100.0,295.634216,13.780669,423.563141,172.090088,71.252441,-0.212099,167.223511,251.012421,251.145935,197.193314,3.7122323472541425,0
04/01/2018 12:30:00,559.577942,100.0,295.634216,13.780669,424.09906,172.090088,70.733643,-0.204468,167.223511,251.252747,251.466354,197.193314,3.7122323472541425,0
04/01/2018 12:40:00,560.453796,100.0,295.497406,13.780669,422.764252,172.090088,71.099854,-0.204468,167.223511,251.359558,251.493057,197.193314,3.7122323472541425,0
04/01/2018 12:50:00,559.577942,100.0,295.497406,13.780669,421.059998,171.958466,70.809929,-0.204468,167.223511,251.23938,251.466354,197.193314,3.7122323472541425,0
